isbn10,isbn13,title,author,rank,weeks_on_list,amazon_url,listname,description,listpublisheddate
0312541864,9780312541866,GUILTY PLEASURE,Lora Leigh,20,2,http://www.amazon.com/Guilty-Pleasure-Bound-Hearts-Book/dp/0312541864?tag=NYTBS-20,trade-fiction-paperback,An F.B.I. agent and the man she has been shadowing fall in love and are stalked by danger.,2010-01-31
0316168815,9780316168816,THE LOVELY BONES,Alice Sebold,1,19,http://www.amazon.com/The-Lovely-Bones-Alice-Sebold/dp/0316168815?tag=NYTBS-20,trade-fiction-paperback,A girl looks down from heaven as she describes the aftermath of her kidnapping and murder.,2010-02-07
1565129776,9781565129771,A RELIABLE WIFE,Robert Goolrick,2,3,http://www.amazon.com/A-Reliable-Wife-Robert-Goolrick/dp/1565125967?tag=NYTBS-20,trade-fiction-paperback,Complications ensue when a wealthy Wisconsin widower in 1907 advertises for a spouse.,2010-02-07
0446567329,9780446567329,DEAR JOHN,Nicholas Sparks,3,20,http://www.amazon.com/Dear-John-Nicholas-Sparks/dp/0446567329?tag=NYTBS-20,trade-fiction-paperback,An unlikely romance between a soldier and an idealistic young woman is tested after 9/11.,2010-02-07
0307454541,9780307454546,THE GIRL WITH THE DRAGON TATTOO,Stieg Larsson,4,31,http://www.amazon.com/Girl-Dragon-Tattoo-Stieg-Larsson/dp/0307269752?tag=NYTBS-20,trade-fiction-paperback,A hacker and a journalist investigate the disappearance of a Swedish heiress.,2010-02-07
0679766758,9780679766759,PUSH,Sapphire,5,22,http://www.amazon.com/Push-A-Novel-Sapphire/dp/0679766758?tag=NYTBS-20,trade-fiction-paperback,"An abused, illiterate 16-year-old in Harlem meets a teacher who helps change her life; the basis for the film ""Precious.""",2010-02-07
0061537969,9780061537967,THE ART OF RACING IN THE RAIN,Garth Stein,6,33,http://www.amazon.com/The-Racing-Rain-Garth-Stein-ebook/dp/B0017SWPXY?tag=NYTBS-20,trade-fiction-paperback,"An insightful Lab-terrier mix helps his owner, a struggling race car driver.",2010-02-07
0312606125,9780312606121,TRUE COLORS,Kristin Hannah,7,3,http://www.amazon.com/True-Colors-Kristin-Hannah/dp/0312606125?tag=NYTBS-20,trade-fiction-paperback,"Two sisters grow up in a small Washington town, betray each other and eventually reconcile.",2010-02-07
0812971833,9780812971835,OLIVE KITTERIDGE,Elizabeth Strout,8,40,http://www.amazon.com/Olive-Kitteridge-Fiction-Elizabeth-Strout/dp/140006208X?tag=NYTBS-20,trade-fiction-paperback,A seventh-grade math teacher is the link in 13 stories set on the Maine coast; a 2009 Pulitzer winner.,2010-02-07
0964729237,9780964729230,THE SHACK,William P Young,9,88,http://www.amazon.com/The-Shack-Tragedy-Confronts-Eternity/dp/0964729237?tag=NYTBS-20,trade-fiction-paperback,"A man whose daughter was abducted is invited to an isolated shack, apparently by God.",2010-02-07
0312370849,9780312370848,SARAH’S KEY,Tatiana de Rosnay,10,50,http://www.amazon.com/Sarahs-Key-Tatiana-Rosnay/dp/0312370849?tag=NYTBS-20,trade-fiction-paperback,A contemporary American journalist investigates what happened to a little girl and her family during the roundup of Jews in Paris in 1942.,2010-02-07
0385341008,9780385341004,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,11,38,http://www.amazon.com/Guernsey-Literary-Potato-Peel-Society/dp/0385340990?tag=NYTBS-20,trade-fiction-paperback,A journalist meets the island’s old Nazi-resisters.,2010-02-07
0812973992,9780812973990,LET THE GREAT WORLD SPIN,Colum McCann,12,8,http://www.amazon.com/Let-Great-World-Spin-Novel/dp/1400063736?tag=NYTBS-20,trade-fiction-paperback,"Philippe Petit’s 1974 high-wire walk between the twin towers is pivotal to the lives in this novel, a winner of the 2009 National Book Award.",2010-02-07
015602943X,9780156029438,THE TIME TRAVELER'S WIFE,Audrey Niffenegger,13,32,http://www.amazon.com/Time-Travelers-Wife-Audrey-Niffenegger/dp/015602943X?tag=NYTBS-20,trade-fiction-paperback,Life with a dashing librarian who travels back and forth through time.,2010-02-07
0143116533,9780143116530,THE PIANO TEACHER,Janice Y K Lee,14,10,http://www.amazon.com/The-Piano-Teacher-A-Novel/dp/0143116533?tag=NYTBS-20,trade-fiction-paperback,An Englishwoman in 1950s Hong Kong discovers devastating secrets from the years of the Japanese occupation.,2010-02-07
1933372605,9781933372600,THE ELEGANCE OF THE HEDGEHOG,Muriel Barbery,15,54,http://www.amazon.com/The-Elegance-Hedgehog-Muriel-Barbery/dp/1933372605?tag=NYTBS-20,trade-fiction-paperback,"A young girl and a widowed concierge, both closet intellectuals, become friends.",2010-02-07
0345505344,9780345505347,HOTEL ON THE CORNER OF BITTER AND SWEET,Jamie Ford,16,8,http://www.amazon.com/Hotel-Corner-Bitter-Sweet-Novel/dp/0345505336?tag=NYTBS-20,trade-fiction-paperback,A friendship between a Chinese-American boy and a Japanese-American girl in Seattle during World War II.,2010-02-07
0307476103,9780307476104,NIGHTLIGHT,The Harvard Lampoon,17,5,http://www.amazon.com/Nightlight-Parody-The-Harvard-Lampoon/dp/0307476103?tag=NYTBS-20,trade-fiction-paperback,Belle Goose falls for Edwart Mullen in this parody of the Stephenie Meyer novel “Twilight.”,2010-02-07
0061578908,9780061578908,AGINCOURT,Bernard Cornwell,18,1,http://www.amazon.com/Agincourt-Bernard-Cornwell/dp/0061578916?tag=NYTBS-20,trade-fiction-paperback,An English archer joins Henry V at the famous battle of 1415.,2010-02-07
0316012831,9780316012836,WHEN WILL THERE BE GOOD NEWS?,Kate Atkinson,19,1,http://www.amazon.com/When-Will-There-Good-News/dp/0316012831?tag=NYTBS-20,trade-fiction-paperback,"Thirty years after her family was murdered, a woman disappears when the killer is released on parole; Jackson Brodie investigates.",2010-02-07
0307476308,9780307476302,THE ROAD,Cormac McCarthy,20,77,http://www.amazon.com/Road-Movie-Edition-Vintage-International/dp/0307476308?tag=NYTBS-20,trade-fiction-paperback,A father and son travel in post-apocalypse America.,2010-02-07
1565129776,9781565129771,A RELIABLE WIFE,Robert Goolrick,1,4,http://www.amazon.com/A-Reliable-Wife-Robert-Goolrick/dp/1565125967?tag=NYTBS-20,trade-fiction-paperback,Complications ensue when a wealthy Wisconsin widower in 1907 advertises for a spouse.,2010-02-14
0316168815,9780316168816,THE LOVELY BONES,Alice Sebold,2,20,http://www.amazon.com/The-Lovely-Bones-Alice-Sebold/dp/0316168815?tag=NYTBS-20,trade-fiction-paperback,A girl looks down from heaven as she describes the aftermath of her kidnapping and murder.,2010-02-14
0446567329,9780446567329,DEAR JOHN,Nicholas Sparks,3,21,http://www.amazon.com/Dear-John-Nicholas-Sparks/dp/0446567329?tag=NYTBS-20,trade-fiction-paperback,An unlikely romance between a soldier and an idealistic young woman is tested after 9/11.,2010-02-14
0307454541,9780307454546,THE GIRL WITH THE DRAGON TATTOO,Stieg Larsson,4,32,http://www.amazon.com/Girl-Dragon-Tattoo-Stieg-Larsson/dp/0307269752?tag=NYTBS-20,trade-fiction-paperback,A hacker and a journalist investigate the disappearance of a Swedish heiress.,2010-02-14
0446547557,9780446547550,THE LAST SONG,Nicholas Sparks,5,1,http://www.amazon.com/The-Last-Song-Nicholas-Sparks-ebook/dp/B002M2AT0K?tag=NYTBS-20,trade-fiction-paperback,A 17-year-old spends the summer with her father in North Carolina and finds many kinds of love.,2010-02-14
0312370849,9780312370848,SARAH’S KEY,Tatiana de Rosnay,6,51,http://www.amazon.com/Sarahs-Key-Tatiana-Rosnay/dp/0312370849?tag=NYTBS-20,trade-fiction-paperback,A contemporary American journalist investigates what happened to a little girl and her family during the roundup of Jews in Paris in 1942.,2010-02-14
0061537969,9780061537967,THE ART OF RACING IN THE RAIN,Garth Stein,7,34,http://www.amazon.com/The-Racing-Rain-Garth-Stein-ebook/dp/B0017SWPXY?tag=NYTBS-20,trade-fiction-paperback,"An insightful Lab-terrier mix helps his owner, a struggling race car driver.",2010-02-14
0312606125,9780312606121,TRUE COLORS,Kristin Hannah,8,4,http://www.amazon.com/True-Colors-Kristin-Hannah/dp/0312606125?tag=NYTBS-20,trade-fiction-paperback,"Two sisters grow up in a small Washington town, betray each other and eventually reconcile.",2010-02-14
0812971833,9780812971835,OLIVE KITTERIDGE,Elizabeth Strout,9,41,http://www.amazon.com/Olive-Kitteridge-Fiction-Elizabeth-Strout/dp/140006208X?tag=NYTBS-20,trade-fiction-paperback,A seventh-grade math teacher is the link in 13 stories set on the Maine coast; a 2009 Pulitzer winner.,2010-02-14
0964729237,9780964729230,THE SHACK,William P Young,10,89,http://www.amazon.com/The-Shack-Tragedy-Confronts-Eternity/dp/0964729237?tag=NYTBS-20,trade-fiction-paperback,"A man whose daughter was abducted is invited to an isolated shack, apparently by God.",2010-02-14
0375714367,9780375714368,CUTTING FOR STONE,Abraham Verghese,11,1,http://www.amazon.com/Cutting-Stone-novel-Abraham-Verghese/dp/0375414495?tag=NYTBS-20,trade-fiction-paperback,"Twin brothers, conjoined and then separated, grow up amid the political turmoil of Ethiopia.",2010-02-14
0679766758,9780679766759,PUSH,Sapphire,12,23,http://www.amazon.com/Push-A-Novel-Sapphire/dp/0679766758?tag=NYTBS-20,trade-fiction-paperback,"An abused, illiterate 16-year-old in Harlem meets a teacher who helps change her life; the basis for the film ""Precious.""",2010-02-14
0385341008,9780385341004,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,13,39,http://www.amazon.com/Guernsey-Literary-Potato-Peel-Society/dp/0385340990?tag=NYTBS-20,trade-fiction-paperback,A journalist meets the island’s old Nazi-resisters.,2010-02-14
0143116533,9780143116530,THE PIANO TEACHER,Janice Y K Lee,14,11,http://www.amazon.com/The-Piano-Teacher-A-Novel/dp/0143116533?tag=NYTBS-20,trade-fiction-paperback,An Englishwoman in 1950s Hong Kong discovers devastating secrets from the years of the Japanese occupation.,2010-02-14
1933372605,9781933372600,THE ELEGANCE OF THE HEDGEHOG,Muriel Barbery,15,55,http://www.amazon.com/The-Elegance-Hedgehog-Muriel-Barbery/dp/1933372605?tag=NYTBS-20,trade-fiction-paperback,"A young girl and a widowed concierge, both closet intellectuals, become friends.",2010-02-14
0812973992,9780812973990,LET THE GREAT WORLD SPIN,Colum McCann,16,9,http://www.amazon.com/Let-Great-World-Spin-Novel/dp/1400063736?tag=NYTBS-20,trade-fiction-paperback,"Philippe Petit’s 1974 high-wire walk between the twin towers is pivotal to the lives in this novel, a winner of the 2009 National Book Award.",2010-02-14
015602943X,9780156029438,THE TIME TRAVELER'S WIFE,Audrey Niffenegger,17,33,http://www.amazon.com/Time-Travelers-Wife-Audrey-Niffenegger/dp/015602943X?tag=NYTBS-20,trade-fiction-paperback,Life with a dashing librarian who travels back and forth through time.,2010-02-14
0345505344,9780345505347,HOTEL ON THE CORNER OF BITTER AND SWEET,Jamie Ford,18,9,http://www.amazon.com/Hotel-Corner-Bitter-Sweet-Novel/dp/0345505336?tag=NYTBS-20,trade-fiction-paperback,A friendship between a Chinese-American boy and a Japanese-American girl in Seattle during World War II.,2010-02-14
0061122416,9780061122415,THE ALCHEMIST,Paulo Coelho,19,122,http://www.amazon.com/Alchemist-Paulo-Coelho/dp/0062315005?tag=NYTBS-20,trade-fiction-paperback,A Spanish shepherd boy goes to Egypt in search of treasure.,2010-02-14
0316012831,9780316012836,WHEN WILL THERE BE GOOD NEWS?,Kate Atkinson,20,2,http://www.amazon.com/When-Will-There-Good-News/dp/0316012831?tag=NYTBS-20,trade-fiction-paperback,"Thirty years after her family was murdered, a woman disappears.",2010-02-14
1565129776,9781565129771,A RELIABLE WIFE,Robert Goolrick,1,5,http://www.amazon.com/A-Reliable-Wife-Robert-Goolrick/dp/1565125967?tag=NYTBS-20,trade-fiction-paperback,Complications ensue when a wealthy Wisconsin widower in 1907 advertises for a spouse.,2010-02-21
0446547557,9780446547550,THE LAST SONG,Nicholas Sparks,2,2,http://www.amazon.com/The-Last-Song-Nicholas-Sparks-ebook/dp/B002M2AT0K?tag=NYTBS-20,trade-fiction-paperback,A 17-year-old spends the summer with her father in North Carolina and finds many kinds of love.,2010-02-21
0446567329,9780446567329,DEAR JOHN,Nicholas Sparks,3,22,http://www.amazon.com/Dear-John-Nicholas-Sparks/dp/0446567329?tag=NYTBS-20,trade-fiction-paperback,An unlikely romance between a soldier and an idealistic young woman is tested after 9/11.,2010-02-21
0307454541,9780307454546,THE GIRL WITH THE DRAGON TATTOO,Stieg Larsson,4,33,http://www.amazon.com/Girl-Dragon-Tattoo-Stieg-Larsson/dp/0307269752?tag=NYTBS-20,trade-fiction-paperback,A hacker and a journalist investigate the disappearance of a Swedish heiress.,2010-02-21
0316168815,9780316168816,THE LOVELY BONES,Alice Sebold,5,21,http://www.amazon.com/The-Lovely-Bones-Alice-Sebold/dp/0316168815?tag=NYTBS-20,trade-fiction-paperback,A girl looks down from heaven as she describes the aftermath of her kidnapping and murder.,2010-02-21
0812980530,9780812980530,SHANGHAI GIRLS,Lisa See,6,1,http://www.amazon.com/Shanghai-Girls-Novel-Lisa-See/dp/0812980530?tag=NYTBS-20,trade-fiction-paperback,Two Chinese sisters in the 1930s are sold as wives to men from California.,2010-02-21
0425232557,9780425232552,NAUTI DECEPTIONS,Lora Leigh,7,1,http://www.amazon.com/Nauti-Deceptions-Boys-Lora-Leigh/dp/0425232557?tag=NYTBS-20,trade-fiction-paperback,A Kentucky sheriff tries to get a good girl turned bad to drop her defenses.,2010-02-21
0964729237,9780964729230,THE SHACK,William P Young,8,90,http://www.amazon.com/The-Shack-Tragedy-Confronts-Eternity/dp/0964729237?tag=NYTBS-20,trade-fiction-paperback,"A man whose daughter was abducted is invited to an isolated shack, apparently by God.",2010-02-21
0312370849,9780312370848,SARAH’S KEY,Tatiana de Rosnay,9,52,http://www.amazon.com/Sarahs-Key-Tatiana-Rosnay/dp/0312370849?tag=NYTBS-20,trade-fiction-paperback,A contemporary American journalist investigates what happened to a little girl and her family during the roundup of Jews in Paris in 1942.,2010-02-21
0312606125,9780312606121,TRUE COLORS,Kristin Hannah,10,5,http://www.amazon.com/True-Colors-Kristin-Hannah/dp/0312606125?tag=NYTBS-20,trade-fiction-paperback,"Two sisters grow up in a small Washington town, betray each other and eventually reconcile.",2010-02-21
0061537969,9780061537967,THE ART OF RACING IN THE RAIN,Garth Stein,11,35,http://www.amazon.com/The-Racing-Rain-Garth-Stein-ebook/dp/B0017SWPXY?tag=NYTBS-20,trade-fiction-paperback,"An insightful Lab-terrier mix helps his owner, a struggling race car driver.",2010-02-21
0812971833,9780812971835,OLIVE KITTERIDGE,Elizabeth Strout,12,42,http://www.amazon.com/Olive-Kitteridge-Fiction-Elizabeth-Strout/dp/140006208X?tag=NYTBS-20,trade-fiction-paperback,A seventh-grade math teacher is the link in 13 stories set on the Maine coast; a 2009 Pulitzer winner.,2010-02-21
0385341008,9780385341004,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,13,40,http://www.amazon.com/Guernsey-Literary-Potato-Peel-Society/dp/0385340990?tag=NYTBS-20,trade-fiction-paperback,A journalist meets the island’s old Nazi-resisters.,2010-02-21
0375714367,9780375714368,CUTTING FOR STONE,Abraham Verghese,14,2,http://www.amazon.com/Cutting-Stone-novel-Abraham-Verghese/dp/0375414495?tag=NYTBS-20,trade-fiction-paperback,"Twin brothers, conjoined and then separated, grow up amid the political turmoil of Ethiopia.",2010-02-21
015602943X,9780156029438,THE TIME TRAVELER'S WIFE,Audrey Niffenegger,15,34,http://www.amazon.com/Time-Travelers-Wife-Audrey-Niffenegger/dp/015602943X?tag=NYTBS-20,trade-fiction-paperback,Life with a dashing librarian who travels back and forth through time.,2010-02-21
0679766758,9780679766759,PUSH,Sapphire,16,24,http://www.amazon.com/Push-A-Novel-Sapphire/dp/0679766758?tag=NYTBS-20,trade-fiction-paperback,"An abused, illiterate 16-year-old in Harlem meets a teacher who helps change her life; the basis for the film ""Precious.""",2010-02-21
0812973992,9780812973990,LET THE GREAT WORLD SPIN,Colum McCann,17,10,http://www.amazon.com/Let-Great-World-Spin-Novel/dp/1400063736?tag=NYTBS-20,trade-fiction-paperback,"Philippe Petit’s 1974 high-wire walk between the twin towers is pivotal to the lives in this novel, a winner of the 2009 National Book Award.",2010-02-21
0345505344,9780345505347,HOTEL ON THE CORNER OF BITTER AND SWEET,Jamie Ford,18,10,http://www.amazon.com/Hotel-Corner-Bitter-Sweet-Novel/dp/0345505336?tag=NYTBS-20,trade-fiction-paperback,A friendship between a Chinese-American boy and a Japanese-American girl in Seattle during World War II.,2010-02-21
0143116533,9780143116530,THE PIANO TEACHER,Janice Y K Lee,19,12,http://www.amazon.com/The-Piano-Teacher-A-Novel/dp/0143116533?tag=NYTBS-20,trade-fiction-paperback,An Englishwoman in 1950s Hong Kong discovers devastating secrets from the years of the Japanese occupation.,2010-02-21
1933372605,9781933372600,THE ELEGANCE OF THE HEDGEHOG,Muriel Barbery,20,56,http://www.amazon.com/The-Elegance-Hedgehog-Muriel-Barbery/dp/1933372605?tag=NYTBS-20,trade-fiction-paperback,"A young girl and a widowed concierge, both closet intellectuals, become friends.",2010-02-21
0446547557,9780446547550,THE LAST SONG,Nicholas Sparks,1,3,http://www.amazon.com/The-Last-Song-Nicholas-Sparks-ebook/dp/B002M2AT0K?tag=NYTBS-20,trade-fiction-paperback,A 17-year-old spends the summer with her father in North Carolina and finds many kinds of love.,2010-02-28
1565129776,9781565129771,A RELIABLE WIFE,Robert Goolrick,2,6,http://www.amazon.com/A-Reliable-Wife-Robert-Goolrick/dp/1565125967?tag=NYTBS-20,trade-fiction-paperback,Complications ensue when a wealthy Wisconsin widower in 1907 advertises for a spouse.,2010-02-28
0446567329,9780446567329,DEAR JOHN,Nicholas Sparks,3,23,http://www.amazon.com/Dear-John-Nicholas-Sparks/dp/0446567329?tag=NYTBS-20,trade-fiction-paperback,An unlikely romance between a soldier and an idealistic young woman is tested after 9/11.,2010-02-28
